"DateTime","Parag Parikh Flexi Cap Fund - Regular Plan - Growth","$-Adjusted","NIFTY 500 - TRI "
"2021-07-23 00:00:00",45.72,0.6143,20900.63
"2021-07-26 00:00:00",46.41,0.6233,20882.53
"2021-07-27 00:00:00",46.09,0.6193,20785.77
"2021-07-28 00:00:00",45.67,0.6135,20742.92
"2021-07-29 00:00:00",46,0.6193,20845.17
"2021-07-30 00:00:00",45.94,0.6175,20876.6
"2021-08-02 00:00:00",45.9,0.6168,21060.19
"2021-08-03 00:00:00",45.96,0.6186,21297.96
"2021-08-04 00:00:00",45.88,0.6188,21344.42
"2021-08-05 00:00:00",46.15,0.6214,21365.73
"2021-08-06 00:00:00",46.27,0.6237,21324.85
"2021-08-09 00:00:00",46.19,0.6223,21296.21
"2021-08-10 00:00:00",46.02,0.6187,21232.02
"2021-08-11 00:00:00",45.69,0.6139,21208.2
"2021-08-12 00:00:00",45.92,0.6182,21355.83
"2021-08-13 00:00:00",46.26,0.6226,21498.96
"2021-08-16 00:00:00",46.11,NaN,21507.33
"2021-08-17 00:00:00",46.36,0.6241,21573.22
"2021-08-18 00:00:00",46.1,0.6205,21547.14
"2021-08-20 00:00:00",45.77,0.6149,21315.55
"2021-08-23 00:00:00",45.95,0.6186,21296
"2021-08-24 00:00:00",46.28,0.6242,21499
"2021-08-25 00:00:00",46.33,0.6236,21545.48
"2021-08-26 00:00:00",46.43,0.6252,21566.38
"2021-08-27 00:00:00",46.53,0.6276,21697.34
"2021-08-30 00:00:00",47.27,0.6431,22011.32
"2021-08-31 00:00:00",47.79,0.6533,22253.61
"2021-09-01 00:00:00",47.98,0.6576,22246.76
"2021-09-02 00:00:00",48.18,0.6602,22452
"2021-09-03 00:00:00",48.2,0.6596,22566.65
"2021-09-06 00:00:00",48.48,0.6636,22637.89
"2021-09-07 00:00:00",48.46,0.6613,22604.92
"2021-09-08 00:00:00",48.8,0.6625,22641.43
"2021-09-09 00:00:00",48.94,0.6641,22691.66
"2021-09-13 00:00:00",48.95,0.6647,22716.99
"2021-09-14 00:00:00",49.09,0.6668,22797.33
"2021-09-15 00:00:00",49.45,0.6712,22975.2
"2021-09-16 00:00:00",50.03,0.6813,23106.08
"2021-09-17 00:00:00",49.86,0.6784,22987.76
"2021-09-20 00:00:00",49.4,0.6708,22681.84
"2021-09-21 00:00:00",49.54,0.6732,22865.1
"2021-09-22 00:00:00",49.88,0.6758,22932.93
"2021-09-23 00:00:00",50.28,0.682,23261.84
"2021-09-24 00:00:00",50.22,0.6815,23241.27
"2021-09-27 00:00:00",50.34,0.6835,23236.8
"2021-09-28 00:00:00",49.94,0.6769,23094.75
"2021-09-29 00:00:00",49.58,0.6686,23081.51
"2021-09-30 00:00:00",49.56,0.6675,23029.08
"2021-10-01 00:00:00",49.22,0.6627,22969.86
"2021-10-04 00:00:00",49.82,0.6711,23225.63
"2021-10-05 00:00:00",49.38,0.6625,23377.08
"2021-10-06 00:00:00",49.29,0.6604,23154.34
"2021-10-07 00:00:00",49.8,0.6653,23392.45
"2021-10-08 00:00:00",50.42,0.6723,23507.21
"2021-10-11 00:00:00",51.02,0.6791,23603.3
"2021-10-12 00:00:00",51.09,0.6781,23685.8
"2021-10-13 00:00:00",51.25,0.6791,23914.47
"2021-10-14 00:00:00",51.78,0.6877,24126.87
"2021-10-18 00:00:00",52.17,0.6925,24305.72
"2021-10-19 00:00:00",52.34,NaN,24109.39
"2021-10-20 00:00:00",51.92,0.6918,23820
"2021-10-21 00:00:00",51.4,0.6874,23698.38
"2021-10-22 00:00:00",51.15,0.684,23563.8
"2021-10-25 00:00:00",50.37,0.6714,23463.94
"2021-10-26 00:00:00",50.68,0.6747,23731.73
"2021-10-27 00:00:00",50.75,0.6771,23708.68
"2021-10-28 00:00:00",50.2,0.6709,23259.72
"2021-10-29 00:00:00",50.27,0.6722,23100.97
"2021-11-01 00:00:00",50.88,0.679,23431.96
"2021-11-02 00:00:00",50.83,0.68,23452.89
"2021-11-03 00:00:00",50.65,0.6792,23404.31
"2021-11-08 00:00:00",51.84,0.6995,23768.47
"2021-11-09 00:00:00",51.84,0.7014,23803.67
"2021-11-10 00:00:00",52.03,0.7015,23772.02
"2021-11-11 00:00:00",51.38,0.69,23608.35
"2021-11-12 00:00:00",51.59,0.6927,23865.63
"2021-11-15 00:00:00",52.23,0.7024,23886.54
"2021-11-16 00:00:00",52.13,0.7002,23783.6
"2021-11-17 00:00:00",52.07,0.7001,23677.24
"2021-11-18 00:00:00",51.56,0.6953,23443.76
"2021-11-22 00:00:00",51.16,0.6878,22948.81
"2021-11-23 00:00:00",51.26,0.688,23150.31
"2021-11-24 00:00:00",51.01,0.6856,23057.77
"2021-11-25 00:00:00",51.08,0.6856,23217.37
"2021-11-26 00:00:00",50.43,0.6749,22537.92
"2021-11-29 00:00:00",49.69,0.6618,22460.1
"2021-11-30 00:00:00",50.26,0.6693,22447.74
"2021-12-01 00:00:00",50.14,0.6693,22656.71
"2021-12-02 00:00:00",50.53,0.6737,22946.71
"2021-12-03 00:00:00",50.49,0.6734,22766.46
"2021-12-06 00:00:00",49.64,0.6593,22401.81
"2021-12-07 00:00:00",50.39,0.6687,22733.04
"2021-12-08 00:00:00",51.42,0.6813,23098.91
"2021-12-09 00:00:00",51.77,0.6857,23180.65
"2021-12-10 00:00:00",52.07,0.6877,23224.15
"2021-12-13 00:00:00",52.07,0.6879,23085.13
"2021-12-14 00:00:00",52.03,0.6855,23052.95
"2021-12-15 00:00:00",51.44,0.6765,22914.8
"2021-12-16 00:00:00",51.39,0.6739,22889.27
"2021-12-17 00:00:00",50.55,0.6636,22489.29
"2021-12-20 00:00:00",49.5,0.6514,21918.48
"2021-12-21 00:00:00",49.51,0.655,22164.77
"2021-12-22 00:00:00",50.25,0.6647,22442.93
"2021-12-23 00:00:00",50.56,0.671,22614.17
"2021-12-24 00:00:00",50.47,0.6716,22481.33
"2021-12-27 00:00:00",50.65,0.6744,22577.6
"2021-12-28 00:00:00",51.09,0.6825,22792.66
"2021-12-29 00:00:00",50.94,0.6815,22785.85
"2021-12-30 00:00:00",51,0.6837,22754.58
"2021-12-31 00:00:00",51.43,0.6922,22990.88
"2022-01-03 00:00:00",51.55,0.6937,23310.38
"2022-01-04 00:00:00",51.82,0.6949,23485.37
"2022-01-05 00:00:00",51.76,0.6949,23604.46
"2022-01-06 00:00:00",51,0.6851,23441.51
"2022-01-07 00:00:00",51.02,0.6868,23531.13
"2022-01-10 00:00:00",51.24,0.6909,23756.45
"2022-01-11 00:00:00",51.28,0.6936,23810.11
"2022-01-12 00:00:00",51.67,0.6983,24020.69
"2022-01-13 00:00:00",51.98,0.7031,24102.2
"2022-01-14 00:00:00",51.57,0.6958,24116.52
"2022-01-17 00:00:00",51.72,0.696,24194.84
"2022-01-18 00:00:00",51.35,0.6901,23875.7
"2022-01-19 00:00:00",50.94,0.6829,23722.89
"2022-01-20 00:00:00",50.89,0.6844,23554.44
"2022-01-21 00:00:00",50.26,0.6743,23278.25
"2022-01-24 00:00:00",48.86,0.6552,22560.17
"2022-01-25 00:00:00",49.41,0.6614,22744.48
"2022-01-27 00:00:00",48.76,0.6487,22510.82
"2022-01-28 00:00:00",48.74,0.6503,22577.57
"2022-01-31 00:00:00",49.54,0.6608,22881.58
"2022-02-01 00:00:00",50.3,0.6749,23180.44
"2022-02-02 00:00:00",50.92,0.6805,23452.49
"2022-02-03 00:00:00",51.3,0.6853,23215.34
"2022-02-04 00:00:00",49.61,0.664,23138.74
"2022-02-07 00:00:00",49.52,NaN,22809.5
"2022-02-08 00:00:00",49.27,0.6597,22788.92
"2022-02-09 00:00:00",49.64,0.6634,23037.24
"2022-02-10 00:00:00",50.14,0.6692,23186.39
"2022-02-11 00:00:00",49.5,0.6569,22847.57
"2022-02-14 00:00:00",48.1,0.6367,22103.72
"2022-02-15 00:00:00",48.87,0.6459,22726.82
"2022-02-16 00:00:00",49.07,0.6536,22706.7
"2022-02-17 00:00:00",48.94,0.6518,22682.48
"2022-02-18 00:00:00",48.43,0.6464,22588.37
"2022-02-21 00:00:00",47.98,0.6443,22419.75
"2022-02-22 00:00:00",47.59,0.6355,22254.97
"2022-02-23 00:00:00",47.45,0.6359,22282.64
"2022-02-24 00:00:00",45.63,0.6064,21159.69
"2022-02-25 00:00:00",47.16,0.6264,21793.49
"2022-02-28 00:00:00",47.44,0.6284,21978.65
"2022-03-02 00:00:00",47.04,0.6212,21812.5
"2022-03-03 00:00:00",47.24,0.624,21714.47
"2022-03-04 00:00:00",46.6,0.6121,21341.5
"2022-03-07 00:00:00",45.8,0.5955,20836.23
"2022-03-08 00:00:00",45.49,0.5918,21055.17
"2022-03-09 00:00:00",45.85,0.5966,21477.68
"2022-03-10 00:00:00",46.8,0.6149,21799.49
"2022-03-11 00:00:00",47.12,0.6165,21873.99
"2022-03-14 00:00:00",47.18,0.6159,22085.19
"2022-03-15 00:00:00",46.62,0.6095,21841.28
"2022-03-16 00:00:00",47.6,0.6234,22250.14
"2022-03-17 00:00:00",48.39,0.6376,22618.83
"2022-03-21 00:00:00",48.53,0.6374,22437.28
"2022-03-22 00:00:00",48.66,0.6371,22624.23
"2022-03-23 00:00:00",49.09,0.6443,22579.87
"2022-03-24 00:00:00",49.06,0.6426,22586.94
"2022-03-25 00:00:00",49.03,0.6436,22513.87
"2022-03-28 00:00:00",49.24,0.6457,22551.67
"2022-03-29 00:00:00",49.24,0.6481,22684.14
"2022-03-30 00:00:00",49.52,0.6536,22892.81
"2022-03-31 00:00:00",49.48,0.6527,22889.14
"2022-04-01 00:00:00",49.8,NaN,23185.39
"2022-04-04 00:00:00",50.85,0.673,23642.61
"2022-04-05 00:00:00",51.61,0.6846,23653.78
"2022-04-06 00:00:00",51.29,0.6785,23557.6
"2022-04-07 00:00:00",50.66,0.6683,23362.93
"2022-04-08 00:00:00",50.87,0.6713,23579.95
"2022-04-11 00:00:00",50.37,0.6631,23553.95
"2022-04-12 00:00:00",49.51,0.6505,23306.86
"2022-04-13 00:00:00",49.21,0.6456,23266.65
"2022-04-18 00:00:00",48.65,0.637,22940.09
"2022-04-19 00:00:00",48.24,0.6324,22634.01
"2022-04-20 00:00:00",48.66,0.6368,22824.1
"2022-04-21 00:00:00",48.73,0.6394,23137.67
"2022-04-22 00:00:00",48.03,0.6293,22893.2
"2022-04-25 00:00:00",47.3,0.6165,22552.63
"2022-04-26 00:00:00",48.1,0.6283,22899.02
"2022-04-27 00:00:00",47.37,0.6181,22680.26
"2022-04-28 00:00:00",47.7,0.6226,22926.74
"2022-04-29 00:00:00",47.74,0.6247,22726.01
"2022-05-02 00:00:00",47.02,0.6152,22653.68
"2022-05-04 00:00:00",46.73,0.6109,22126.53
"2022-05-05 00:00:00",47,0.6177,22130.39
"2022-05-06 00:00:00",46.12,0.6009,21746.45
"2022-05-09 00:00:00",45.92,0.5935,21509.71
"2022-05-10 00:00:00",45.28,0.5854,21301.05
"2022-05-11 00:00:00",45.28,0.5861,21171.75
"2022-05-12 00:00:00",44.24,0.5702,20714.03
"2022-05-13 00:00:00",44.36,0.5735,20723.68
"2022-05-16 00:00:00",44.82,NaN,20877.04
"2022-05-17 00:00:00",45.45,0.5853,21423.03
"2022-05-18 00:00:00",45.61,0.588,21410.98
"2022-05-19 00:00:00",44.73,0.5757,20845.9
"2022-05-20 00:00:00",45.29,0.5837,21375.43
"2022-05-23 00:00:00",45.11,0.5814,21284.62
"2022-05-24 00:00:00",45.16,0.5817,21148.4
"2022-05-25 00:00:00",44.59,0.5753,20912.97
"2022-05-26 00:00:00",44.9,0.5784,21131.35
"2022-05-27 00:00:00",45.56,0.5867,21363.35
"2022-05-30 00:00:00",46.32,0.5976,21797.25
"2022-05-31 00:00:00",46.6,0.6001,21765.82
"2022-06-01 00:00:00",46.47,0.5991,21709.49
"2022-06-02 00:00:00",46.33,0.5972,21841.16
"2022-06-03 00:00:00",46.38,0.5977,21702.58
"2022-06-06 00:00:00",45.94,0.5915,21666.17
"2022-06-07 00:00:00",45.92,0.5909,21483.6
"2022-06-08 00:00:00",45.8,0.5893,21408.54
"2022-06-09 00:00:00",45.95,0.5907,21551
"2022-06-10 00:00:00",45.33,0.5824,21250.32
"2022-06-13 00:00:00",44.2,0.5656,20687.8
"2022-06-14 00:00:00",43.71,0.5603,20644.23
"2022-06-15 00:00:00",43.77,0.5606,20646.77
"2022-06-16 00:00:00",43.29,0.5543,20197
"2022-06-17 00:00:00",42.7,0.5468,20052.33
"2022-06-20 00:00:00",42.75,0.5481,19985.84
"2022-06-21 00:00:00",43.4,0.5558,20435.5
"2022-06-22 00:00:00",43.15,0.5517,20136.4
"2022-06-23 00:00:00",43.35,0.5539,20339.15
"2022-06-24 00:00:00",43.92,0.5606,20561.02
"2022-06-27 00:00:00",44.72,0.5712,20749.4
"2022-06-28 00:00:00",44.45,0.5649,20779.92
"2022-06-29 00:00:00",43.89,0.556,20708.33
"2022-06-30 00:00:00",43.99,0.5573,20667.27
"2022-07-01 00:00:00",43.97,0.556,20678.08
"2022-07-04 00:00:00",44.32,0.561,20802.77
"2022-07-05 00:00:00",44.29,0.5601,20787.26
"2022-07-06 00:00:00",44.94,0.5664,21048.95
"2022-07-07 00:00:00",45.34,0.5738,21257.79
"2022-07-08 00:00:00",45.77,0.5776,21355.42
"2022-07-11 00:00:00",45.89,0.5779,21446.79
"2022-07-12 00:00:00",45.46,0.5708,21281.05
"2022-07-13 00:00:00",45.05,0.5655,21200.87
"2022-07-14 00:00:00",44.78,0.5606,21171.19
"2022-07-15 00:00:00",44.74,0.5601,21306.94
"2022-07-18 00:00:00",45.27,0.5666,21606.99
"2022-07-19 00:00:00",45.28,0.5664,21714.15
"2022-07-20 00:00:00",45.88,0.5737,21888.95
"2022-07-21 00:00:00",46.2,0.5777,22064.83
"2022-07-22 00:00:00",46.44,0.5812,22165.12
"2022-07-25 00:00:00",46.06,0.5768,22077.13
"2022-07-26 00:00:00",45.75,0.5733,21864.15
"2022-07-27 00:00:00",45.64,0.5712,22053.68
"2022-07-28 00:00:00",46.62,0.5846,22374.32
"2022-07-29 00:00:00",46.91,0.5907,22678.29
"2022-08-01 00:00:00",47.54,0.6005,22960.55
"2022-08-02 00:00:00",47.53,0.6047,23008.71
"2022-08-03 00:00:00",47.46,0.602,23012.66
"2022-08-04 00:00:00",47.76,0.6004,23035.97
"2022-08-05 00:00:00",47.85,0.6048,23048.31
"2022-08-08 00:00:00",48.05,0.6038,23199.97
"2022-08-10 00:00:00",48.06,0.6045,23191.7
"2022-08-11 00:00:00",48.62,0.6117,23369.29
"2022-08-12 00:00:00",48.66,0.6106,23440.39
"2022-08-16 00:00:00",49.13,NaN,23657
"2022-08-17 00:00:00",49.45,0.6225,23809.95
"2022-08-18 00:00:00",49.36,0.6195,23858.77
"2022-08-19 00:00:00",48.97,0.614,23602.41
"2022-08-22 00:00:00",48.25,0.6041,23238.86
"2022-08-23 00:00:00",48.12,0.6023,23376.55
"2022-08-24 00:00:00",48.18,0.6038,23453.99
"2022-08-25 00:00:00",48.05,0.6016,23392.71
"2022-08-26 00:00:00",48.35,0.6051,23465.33
"2022-08-29 00:00:00",47.56,0.5938,23194.58
"2022-08-30 00:00:00",48.13,0.6038,23740.37
"2022-09-01 00:00:00",47.95,0.6039,23564.7
"2022-09-02 00:00:00",47.97,0.6013,23550.07
"2022-09-05 00:00:00",48.13,0.6024,23693.79
"2022-09-06 00:00:00",48.25,0.604,23722.71
"2022-09-07 00:00:00",48.17,0.6027,23732.85
"2022-09-08 00:00:00",49,0.6151,23921
"2022-09-09 00:00:00",49.19,0.6177,23962.62
"2022-09-12 00:00:00",49.52,0.6215,24133.13
"2022-09-13 00:00:00",49.81,0.6301,24276.42
"2022-09-14 00:00:00",49.48,0.6218,24215.82
"2022-09-15 00:00:00",49.4,0.6208,24139.94
"2022-09-16 00:00:00",48.47,0.6073,23618.75
"2022-09-19 00:00:00",48.5,0.6088,23696.71
"2022-09-20 00:00:00",49.02,0.6153,23971.12
"2022-09-21 00:00:00",48.72,0.6096,23802.29
"2022-09-22 00:00:00",48.36,0.5991,23763.44
"2022-09-23 00:00:00",47.79,0.5906,23333.25
"2022-09-26 00:00:00",46.99,0.5761,22818.87
"2022-09-27 00:00:00",46.84,0.5756,22821.33
"2022-09-28 00:00:00",46.44,0.5671,22656
"2022-09-29 00:00:00",46.6,0.5692,22627.96
"2022-09-30 00:00:00",46.75,0.5732,22979.45
"2022-10-03 00:00:00",46.55,0.5694,22683.76
"2022-10-04 00:00:00",47.38,0.5819,23190.95
"2022-10-06 00:00:00",47.98,0.5872,23326.09
"2022-10-07 00:00:00",48.04,0.583,23300.77
"2022-10-10 00:00:00",47.48,0.5762,23168.98
"2022-10-11 00:00:00",47.06,0.5712,22812.98
"2022-10-12 00:00:00",47.27,0.5748,22980.4
"2022-10-13 00:00:00",47.22,0.573,22825.98
"2022-10-14 00:00:00",47.58,0.5775,22957.38
"2022-10-17 00:00:00",47.43,0.5756,23100.15
"2022-10-18 00:00:00",48.07,0.5845,23333.17
"2022-10-19 00:00:00",48.31,0.5864,23354.01
"2022-10-20 00:00:00",48.22,0.5795,23421.44
"2022-10-21 00:00:00",48.3,0.5829,23373.43
"2022-10-25 00:00:00",48.93,0.5912,23492.95
"2022-10-27 00:00:00",48.79,0.5922,23638.82
"2022-10-28 00:00:00",48.24,0.5854,23634.83
"2022-10-31 00:00:00",48.64,0.5903,23919.76
"2022-11-01 00:00:00",48.67,0.5884,24098.84
"2022-11-02 00:00:00",48.41,0.5849,24037.05
"2022-11-03 00:00:00",48.04,0.5796,24017.67
"2022-11-04 00:00:00",47.71,0.5782,24089.43
"2022-11-07 00:00:00",48.16,0.5859,24220.28
"2022-11-09 00:00:00",48.42,0.5943,24148.28
"2022-11-10 00:00:00",48.01,0.5873,23950.94
"2022-11-11 00:00:00",48.91,0.6065,24275.37
"2022-11-14 00:00:00",48.99,0.6031,24277.12
"2022-11-15 00:00:00",49.03,0.6021,24345.02
"2022-11-16 00:00:00",49.16,0.6044,24297.65
"2022-11-17 00:00:00",48.98,0.6,24195.57
"2022-11-18 00:00:00",48.81,0.5975,24124.3
"2022-11-21 00:00:00",48.68,0.5953,23973.98
"2022-11-22 00:00:00",48.65,0.595,24060.5
"2022-11-23 00:00:00",48.71,0.5953,24105.44
"2022-11-24 00:00:00",49.12,0.6008,24326.89
"2022-11-25 00:00:00",49.14,0.6028,24398.91
"2022-11-28 00:00:00",49.13,0.6009,24487.63
"2022-11-29 00:00:00",48.91,0.5985,24531.13
"2022-11-30 00:00:00",49.13,0.6021,24738.49
"2022-12-01 00:00:00",49.58,0.611,24828.21
"2022-12-02 00:00:00",49.47,0.6094,24765.44
"2022-12-05 00:00:00",49.48,0.6064,24771.15
"2022-12-06 00:00:00",49.23,0.5984,24702.36
"2022-12-07 00:00:00",48.86,0.592,24608
"2022-12-08 00:00:00",48.87,0.5939,24684.18
"2022-12-09 00:00:00",48.68,0.5922,24531.62
"2022-12-12 00:00:00",48.71,0.5894,24555.31
"2022-12-13 00:00:00",49.01,0.5926,24673.99
"2022-12-14 00:00:00",49.33,0.5978,24765.99
"2022-12-15 00:00:00",48.98,0.5938,24486.8
"2022-12-16 00:00:00",48.38,0.5842,24258
"2022-12-19 00:00:00",48.67,0.5889,24442.38
"2022-12-20 00:00:00",48.46,0.5854,24397.44
"2022-12-21 00:00:00",48.21,0.5824,24089.23
"2022-12-22 00:00:00",48.07,0.5815,23940.18
"2022-12-23 00:00:00",47.09,0.5683,23342.13
"2022-12-26 00:00:00",47.64,0.5758,23733.97
"2022-12-27 00:00:00",47.78,0.5771,23919.81
"2022-12-28 00:00:00",47.69,0.5751,23942.23
"2022-12-29 00:00:00",47.69,0.5758,24023.53
"2022-12-30 00:00:00",47.71,0.5763,23967.12
"2023-01-02 00:00:00",47.76,0.578,24083.14
"2023-01-03 00:00:00",47.89,0.5785,24136.79
"2023-01-04 00:00:00",47.7,0.5754,23881.12
"2023-01-05 00:00:00",47.6,0.5756,23870.5
"2023-01-06 00:00:00",47.21,0.5713,23693.33
"2023-01-09 00:00:00",47.74,0.5796,23969.66
"2023-01-10 00:00:00",47.65,0.5796,23775.95
"2023-01-11 00:00:00",47.65,0.5832,23738.93
"2023-01-12 00:00:00",47.97,0.587,23705.17
"2023-01-13 00:00:00",48.24,0.5925,23808.34
"2023-01-16 00:00:00",48.16,0.5918,23745.24
"2023-01-17 00:00:00",48.25,0.5901,23885.99
"2023-01-18 00:00:00",48.36,0.5923,23994.91
"2023-01-19 00:00:00",48.36,0.5944,23924.61
"2023-01-20 00:00:00",48.34,0.5952,23813.19
"2023-01-23 00:00:00",48.99,0.6027,23899.01
"2023-01-24 00:00:00",49.1,0.6017,23876.66
"2023-01-25 00:00:00",48.55,0.5948,23541.16
